x,y,z
0.399902,-0.658447,0.646729
0.358398,-0.655518,0.597900
0.395996,-0.684570,0.636719
0.375244,-0.644531,0.673828
0.362793,-0.649170,0.612061
x,y,z
0.728271,-0.274658,0.423584
0.238281,-0.361084,0.533203
-0.180176,-0.482666,0.894043
-0.164795,-0.497803,0.950684
-0.128174,-0.429688,0.982666
-0.250732,-0.451904,0.942383
-0.352051,-0.368408,0.887207
0.282471,-0.402832,0.718506
0.644531,-0.402588,0.727051
0.625000,-0.473877,0.695557
0.611084,-0.534912,0.684326
0.417969,-0.602051,0.763672
0.333496,-0.614746,0.607666
0.398926,-0.658691,0.640381
0.383301,-0.646729,0.666260
0.372559,-0.649414,0.651123
0.380859,-0.624023,0.661377
0.380371,-0.641357,0.654053
x,y,z
0.392090,-0.640625,0.649902
0.428223,-0.635254,0.663330
0.649414,-0.700928,0.696045
0.837158,-0.211914,0.612061
0.661865,-0.313232,0.497314
0.031982,-0.474121,0.633789
-0.209473,-0.579834,0.811279
-0.263672,-0.575439,0.927002
-0.182373,-0.469971,0.885254
-0.437012,-0.343506,0.673340
-0.118896,-0.415527,0.781006
0.466064,-0.881592,0.517334
0.578857,-0.531250,0.620850
0.557617,-0.624023,0.602295
0.522217,-0.610352,0.784180
0.352051,-0.670166,0.656006
0.287109,-0.678711,0.592529
0.309570,-0.700928,0.676514
0.324951,-0.635498,0.635254
x,y,z
0.395508,-0.627930,0.614990
0.591309,-0.608154,0.646973
1.042725,-0.298828,0.589600
0.446777,-0.396729,0.497314
-0.283936,-0.478760,0.687500
-0.218262,-0.518799,0.881836
-0.170410,-0.400635,0.954590
-0.132812,-0.437012,0.961914
-0.390869,-0.369629,0.981689
-0.238525,-0.426270,0.819824
0.645752,-0.617432,0.524414
0.689209,-0.565674,0.676514
0.619385,-0.543945,0.695068
0.533447,-0.527344,0.705811
0.295166,-0.636230,0.696289
0.346436,-0.624512,0.628906
0.365479,-0.633545,0.679932
0.373779,-0.626221,0.670166
0.378418,-0.626953,0.665771
0.371094,-0.617676,0.648438
x,y,z
0.443848,-0.656006,0.725098
0.716309,-0.495605,0.860596
0.901611,-0.391846,0.591064
0.567627,-0.009766,0.351562
-0.287109,-0.266846,0.781250
-0.315186,-0.511963,1.004150
-0.122070,-0.414062,1.014404
-0.326172,-0.315674,1.070557
-0.303955,-0.465332,0.721191
0.219482,-0.491455,0.686279
0.574951,-0.638916,0.566162
0.724609,-0.197510,0.579590
0.582764,-0.543213,0.532227
0.550049,-0.642090,0.667725
0.292236,-0.654297,0.589111
0.351807,-0.713379,0.581787
0.376221,-0.694336,0.585205
0.368408,-0.752930,0.529785
x,y,z
0.942383,-0.436768,0.594971
0.533936,-0.664551,0.435059
-0.034668,-0.340576,0.700195
-0.300293,-0.487305,0.817139
-0.204346,-0.367920,0.889893
-0.126709,-0.462158,0.944824
-0.333008,-0.577393,0.955811
-0.080811,-0.442383,0.795410
0.442871,-0.500732,0.632568
0.690186,-0.459229,0.589355
0.784668,-0.458008,0.476318
0.769531,-0.512451,0.619873
0.579102,-0.636963,0.545166
0.500977,-0.616699,0.501709
0.515625,-0.634521,0.568359
0.532471,-0.624512,0.533691
