varx, stdx, skewx, minx, maxx , avgx,vary,stdy,skewy,miny,maxy,avgy,varz,stdz,skewz,minz,maxz,avgz,CLASS 
0.000292393459021,0.0170995163388,-0.0702602509692,-0.133789,-0.065674,-0.10198975,0.00090112005391,0.0300186617608,-0.231895608414,0.906494,1.010498,0.966237416667,0.00432120664883,0.0657358855484,0.24733358539,0.134766,0.372314,0.250966416667,3
0.00751389107758,0.086682703451,-0.687143743272,-0.311279,-0.035156,-0.149515791667,0.000803374508165,0.0283438619134,-1.27307904006,0.855713,0.973877,0.942779541667,0.00104026908269,0.0322532026733,0.0816984366711,0.274902,0.390625,0.32855225,3
0.00718698326474,0.084776077196,-0.0206874171681,-0.348877,-0.056396,-0.215362583333,0.00771356949052,0.0878269291876,0.280065456122,0.804932,1.160645,0.95970675,0.038326864501,0.19577248147,0.00985112193977,-0.080078,0.442627,0.182484958333,3
0.00082253015066,0.0286797864472,0.261577355186,-0.132812,0.01001,-0.0672404166667,0.00133485953675,0.036535729591,-0.185707827571,0.931396,1.063232,0.998514791667,0.00200882444983,0.0448199113099,-0.0482951696432,-0.000977,0.157227,0.0751037916667,3
0.0096708066581,0.0983402595995,0.159359376433,-0.301025,0.074707,-0.13238525,0.00166586386424,0.0408149955806,0.170077374996,0.885498,1.039307,0.958404583333,0.00274619620657,0.0524041621111,-0.604003867533,0.197998,0.412109,0.319610625,3
0.00645503280733,0.0803432188011,-0.281012434826,-0.281006,-0.041016,-0.147135416667,0.00549972583248,0.0741601364109,-0.271348074809,0.779053,1.099854,0.956746375,0.00520709436097,0.0721601992858,1.16062286912,0.167969,0.427246,0.254496333333,3
0.000520908124123,0.0228234117547,0.728719546415,-0.122559,-0.042969,-0.0946147083333,0.00157614956566,0.0397007501902,0.868061991608,0.922852,1.090088,0.982584791667,0.00281394206915,0.053046602805,0.218936016482,0.140381,0.34375,0.233052625,3
0.00763847175914,0.0873983510093,0.435547060065,-0.346436,-0.04834,-0.215647333333,0.00293788355731,0.054202246792,-0.319009810066,0.800781,0.990479,0.900726333333,0.00150730576227,0.0388240358833,0.142706167613,0.292969,0.439453,0.36312875,3
0.00213345408525,0.0461893286945,-1.33468773956,-0.291748,-0.095459,-0.1498515,0.00158704093939,0.0398376824048,-0.771871916992,0.901367,1.044922,0.992594333333,0.011935130171,0.10924802136,0.803905197725,-0.029541,0.333984,0.104766833333,3
0.00035233837079,0.0187706784851,-0.315725966997,-0.091797,-0.02124,-0.0478210416667,0.000576980205859,0.024020412275,-0.296950136881,0.928467,1.039307,0.989807125,0.000589714788139,0.0242840439,0.45905887192,0.126709,0.212646,0.162536666667,3
0.0110462237756,0.105101017005,0.548822942261,-0.347412,0.029297,-0.215627083333,0.00110097126514,0.0331808870457,-0.427440710817,0.910156,1.034912,0.970540333333,0.00238063752491,0.0487917772264,-0.938362266522,0.068115,0.251953,0.183166458333,3
