x,y,z
0.011475,-0.471436,0.875977
0.042480,-0.498535,0.865723
0.035156,-0.487305,0.858643
x,y,z
0.053955,-0.535400,0.845215
-0.100586,-0.726074,0.679443
0.269531,-1.077393,0.553223
0.639648,-0.620605,0.418213
0.700195,-0.180664,0.397461
0.764404,0.087402,0.501465
0.793457,0.018066,0.596680
0.825928,0.180420,0.555908
0.710449,-0.051025,0.438965
0.587891,-0.550537,0.403809
0.338867,-0.931641,0.644043
0.169434,-0.738037,0.805420
0.051514,-0.507568,0.824707
0.125488,-0.237305,0.776855
0.036377,-0.474365,0.827393
0.034424,-0.505127,0.852295
0.017822,-0.503174,0.860352
0.033691,-0.514404,0.858887
0.034424,-0.524658,0.841064
x,y,z
0.013428,-0.463867,0.878906
-0.025635,-0.584961,0.682617
0.177979,-1.083496,0.432129
0.492188,-0.840820,0.190430
0.650146,-0.494873,0.265625
0.819580,-0.128174,0.300537
0.742676,-0.062012,0.636719
0.800293,-0.004883,0.569092
0.816162,-0.371582,0.345947
0.607178,-0.680420,0.356445
0.349854,-0.920654,0.482178
0.124268,-0.874268,0.620361
0.082275,-0.681885,0.733398
0.062256,-0.818604,0.842285
0.043701,-0.552246,0.795898
0.084717,-0.628906,0.772461
0.054199,-0.604004,0.787109
0.043945,-0.614502,0.771973
0.043213,-0.629639,0.772217
x,y,z
0.160400,-1.006836,0.484619
0.533447,-0.908203,0.204346
0.674316,-0.469727,0.213135
0.783936,-0.248779,0.331543
0.817627,-0.083008,0.439453
0.807861,-0.022949,0.501465
0.817383,0.079102,0.638428
0.791504,-0.224609,0.317139
0.578857,-0.596924,0.439697
0.337891,-0.862305,0.601074
0.091553,-0.856934,0.727783
0.028564,-0.804199,0.741943
0.017822,-0.529785,0.808350
-0.016602,-0.492188,0.883057
-0.010498,-0.551514,0.826660
-0.020996,-0.546387,0.827881
-0.010498,-0.541992,0.833252
-0.010254,-0.555908,0.825684
-0.021729,-0.558838,0.813965
-0.015869,-0.560303,0.818115
-0.004395,-0.568115,0.818848
-0.011963,-0.561279,0.820557
-0.016602,-0.562012,0.816162
x,y,z
-0.015625,-0.959229,0.563965
0.203857,-1.083496,0.312500
0.520020,-0.738525,0.198975
0.730713,-0.434082,0.259766
0.781494,-0.085693,0.385986
0.838135,-0.107666,0.536377
0.826660,-0.029541,0.581299
0.799316,-0.100830,0.472900
0.661377,-0.472412,0.407471
0.585449,-0.763916,0.429199
0.212646,-0.710449,0.661865
0.142578,-0.682129,0.804688
0.068359,-1.358887,1.202881
0.029541,-0.725586,0.707764
0.019531,-0.656494,0.755371
0.016357,-0.607422,0.782959
0.034912,-0.612793,0.776855
0.031250,-0.632812,0.762695
