x,y,z
0.039551,-1.002197,0.320068
0.040039,-0.953613,0.357422
0.13623,-0.780273,0.447266
0.472656,-0.81543,0.504883
0.69873,-0.97998,0.220947
0.487305,-0.87085,0.071777
0.182861,-0.966309,0.183105
0.016846,-0.893066,0.311768
0.154541,-0.894531,0.466797
0.216309,-0.897949,0.344482
x,y,z
0.357178,-0.924805,0.14209
0.251465,-1.051025,-0.101807
0.070312,-0.964844,-0.033203
0.07959,-0.907227,0.230713
0.286133,-0.802734,0.277832
0.551758,-0.928711,0.380127
0.708984,-0.946045,0.240479
0.567871,-0.754883,0.105713
0.323486,-0.958252,0.19458
0.030762,-0.810547,0.349365
0.097656,-0.909424,0.362061
0.056152,-0.983398,0.334229
0.204102,-0.812012,0.339111
0.325684,-0.822266,0.467285
0.575928,-0.807129,0.452148
0.62793,-1.04126,0.109619
0.412354,-0.831055,0.076416
0.116943,-0.835938,0.204346
0.090088,-0.876709,0.376221
0.272217,-0.912598,0.349121
x,y,z
0.385498,-0.944824,0.106689
0.41626,-0.962158,0.004395
0.171387,-0.941162,-0.054443
0.004395,-0.958984,0.154785
0.024902,-0.859863,0.176514
0.311279,-0.777344,0.327637
0.493164,-0.94873,0.344971
0.64917,-0.943848,-0.019287
0.323486,-0.969971,0.096436
0.084229,-0.904785,0.207764
-0.053467,-0.945801,0.253418
-0.047119,-0.965332,0.294922
0.051025,-0.858154,0.329102
0.297119,-0.914062,0.498291
0.584473,-0.937744,0.241455
0.662598,-0.921387,0.073975
0.28125,-0.866455,0.15625
0.050049,-0.922852,0.162354
0.12793,-0.91748,0.354492
0.21167,-0.882324,0.327637
x,y,z
0.393799,-0.878174,0.094482
0.422852,-0.888428,0.067627
0.401855,-0.903809,0.060791
0.557861,-0.871094,0.036133
0.403076,-0.987305,-0.209473
0.211182,-0.933594,-0.095703
0.071045,-0.931396,0.200195
0.185303,-0.858154,0.269043
0.497559,-0.915039,0.33667
0.796387,-0.955811,0.257812
0.644287,-0.806396,-0.026367
0.501709,-1.009033,-0.067139
0.101074,-0.884033,0.095215
-0.031006,-1.001465,0.172119
0.002441,-0.983154,0.2229
0.091064,-0.850098,0.309326
0.665527,-0.864746,0.320312
0.757812,-0.818604,0.173828
0.598145,-0.76709,0.054199
0.479736,-0.954346,-0.04541
0.26001,-0.885742,0.100586
0.224854,-0.832031,0.305664
x,y,z
0.519287,-0.936035,-0.009521
0.241943,-0.999512,-0.047119
0.018555,-0.949707,0.109131
0.155029,-0.905029,0.143066
0.302734,-0.763428,0.359863
0.62207,-0.937988,0.273193
0.654053,-0.866211,0.174805
0.547607,-0.981201,-0.070068
0.239746,-0.890137,0.094971
0.143066,-1.024658,0.120605
-0.029297,-1.006348,0.206543
0.058838,-0.930176,0.35083
0.220703,-0.87915,0.365479
0.587891,-0.915771,0.454346
0.567871,-0.92334,0.214355
0.578369,-0.958252,0.095703
0.389404,-0.810059,0.052979
0.190674,-0.929199,0.219482
0.165771,-0.884033,0.260498
0.310303,-0.902344,0.258301
x,y,z
0.356689,-0.921875,0.099854
0.359131,-0.932617,0.046387
0.348145,-0.95459,0.064941
0.238037,-0.951172,0.002441
0.109619,-0.995605,0.076416
0.144775,-0.893799,0.152344
0.34375,-0.897949,0.186035
0.614502,-0.790283,0.320068
0.71582,-0.940918,0.020996
0.428711,-0.745361,-0.005859
0.108154,-0.950928,-0.026367
0.023193,-1.043701,-0.134521
0.003906,-1.001465,0.04541
0.153564,-0.875732,0.234375
0.483154,-0.859131,0.193359
0.67041,-0.939209,0.091797
0.433105,-0.930176,0.111816
0.325684,-0.986572,0.059326
0.242676,-0.865967,0.11377
0.219482,-0.900635,0.283447
0.338623,-0.895508,0.25708
x,y,z
0.383057,-0.922852,0.083252
0.376465,-0.948486,0.022949
0.170654,-0.949951,-0.101807
0.136719,-1.039795,0.054932
0.204834,-0.81665,0.181152
0.260986,-0.882812,0.213379
0.613037,-1.023682,0.241699
0.556885,-0.696777,0.287109
0.349609,-1.129883,0.062256
0.168457,-0.915527,0.033447
0.036377,-0.980225,-0.072021
0.032715,-1.002441,-0.02002
0.226562,-0.929199,0.211182
0.401855,-0.864746,0.314697
0.60376,-0.951172,0.216797
0.587646,-0.80957,0.101318
0.278564,-0.871582,-0.048096
0.201904,-0.947754,-0.060547
0.159424,-0.970459,0.226807
0.321533,-0.913086,0.189453
x,y,z
0.396729,-0.908691,0.072754
0.395264,-0.940186,-0.057373
0.281982,-1.014404,-0.089355
0.05957,-0.982178,0.01001
0.17041,-0.828369,0.128174
0.355957,-0.928711,0.184082
0.563721,-0.999268,0.378418
0.503418,-0.857178,0.154297
0.380127,-1.006348,0.030029
0.072754,-1.029297,-0.052002
0.114746,-0.944824,-0.093262
0.070068,-0.985596,-0.031006
0.152832,-0.90625,0.160645
0.498779,-0.955566,0.240967
0.622559,-0.951416,0.293457
0.686523,-0.831299,0.171143
0.501953,-0.995361,0.033447
0.233398,-0.898438,0.045654
0.220947,-0.916016,0.223877
0.374756,-0.918945,0.205811
0.406494,-0.904053,0.085693
x,y,z
0.44165,-0.954102,-0.0271
0.35376,-1.004395,-0.248047
0.222656,-0.898193,-0.15625
0.173828,-0.841553,0.03125
0.326416,-0.883545,0.169678
0.609619,-0.805176,0.348389
0.716064,-0.936768,0.219482
0.456543,-0.892822,0.078369
0.209961,-0.908691,-0.154297
0.099121,-0.993408,-0.037354
0.028809,-0.989502,0.025146
0.221191,-0.953125,0.114258
0.44873,-0.932129,0.223389
0.559814,-0.913818,0.297363
0.605469,-0.847412,0.234863
0.418701,-1.037354,0.084961
0.295898,-0.861816,0.074463
0.168457,-0.921143,0.176514
0.24292,-0.952881,0.178223
0.310547,-0.904053,0.193115
x,y,z
0.452393,-0.835693,-0.041748
0.386963,-0.964844,-0.149658
0.188721,-0.896484,-0.127197
0.220703,-0.895752,-0.05249
0.219482,-0.831787,0.040771
0.477295,-0.915527,0.275146
0.681885,-0.994385,0.163086
0.531494,-0.96167,-0.002441
0.268311,-0.836426,0.062744
0.066406,-1.038818,0.005127
-0.020752,-1.002197,0.018311
0.251221,-0.931152,0.064453
0.426025,-1.025635,0.19751
0.626709,-0.862061,0.21875
0.669678,-0.982422,0.003418
0.315186,-0.770264,-0.029297
0.15332,-0.902588,-0.005859
0.191406,-0.93457,0.158691
0.283447,-0.91626,0.179443
x,y,z
0.421631,-0.898682,-0.024658
0.484375,-0.910645,-0.077393
0.298096,-0.901123,-0.297119
0.095459,-0.967529,-0.199707
0.121582,-0.865234,-0.009033
0.398682,-0.918945,0.133301
0.708496,-0.91333,0.105225
0.667236,-0.900879,-0.104492
0.416992,-0.886963,-0.047607
0.235596,-0.96582,-0.185547
0.065918,-1.000977,-0.143555
0.109131,-0.986572,0.022705
0.215088,-0.958496,0.141357
0.425049,-0.859131,0.365723
0.612549,-0.948486,0.263672
0.489258,-0.742432,0.167969
0.31958,-1.095947,-0.110352
0.110352,-0.937256,0.068848
0.252441,-0.963379,0.160156
x,y,z
0.427734,-0.915039,-0.166748
0.215332,-0.886963,-0.250732
0.155518,-0.944824,-0.018799
0.20459,-0.915527,-0.033691
0.450439,-0.960205,0.15332
0.693604,-0.740479,0.266113
0.650146,-0.927002,0.181641
0.331055,-0.807617,0.006104
0.124268,-0.961182,-0.121094
0.041016,-1.029297,-0.231201
0.128174,-1.027344,-0.042969
0.401611,-0.782227,0.182129
0.619141,-0.887695,0.179932
0.729492,-0.797607,0.073975
0.427002,-0.902588,0.094482
0.291016,-0.984375,-0.028809
0.215088,-0.933105,0.240723
0.300049,-0.897705,0.182861
0.397949,-0.890381,0.0625
x,y,z
0.458252,-0.887695,-0.003906
0.437988,-0.906738,-0.052979
0.359863,-0.898193,-0.173096
0.089355,-0.99292,-0.26416
0.106689,-0.848633,0.096924
0.474365,-0.939453,0.239258
0.699463,-0.942871,0.315186
0.536133,-0.863525,0.219238
