27 1/8,0.061035,0.390625,0.874756
27 1/4,0.171143,0.056152,0.897949
27 3/8,0.243164,-0.045654,0.971191
27 1/2,0.232666,0.000488,0.919189
27 5/8,0.390137,0.043701,0.867676
27 3/4,0.434326,-0.039795,0.940918
27 7/8,0.406006,-0.060303,1.057373
28    ,0.32666,-0.045898,0.92749
28 1/8,0.3125,-0.014893,0.915039
28 1/4,0.319336,-0.068848,0.932129
28 3/8,0.332275,-0.031738,0.941162
28 1/2,0.322998,-0.081543,0.932617
28 5/8,0.341553,-0.01001,0.946533
28 3/4,0.315918,-0.047119,0.937256
28 7/8,0.333496,-0.013428,0.928223
29    ,0.338623,-0.040283,0.946777
29 1/8,0.327148,-0.008789,0.94873
