@RELATION Features3

@ATTRIBUTE varx REAL
@ATTRIBUTE stdx REAL
@ATTRIBUTE skewx REAL
@ATTRIBUTE minx REAL
@ATTRIBUTE maxx REAL
@ATTRIBUTE avgx REAL
@ATTRIBUTE vary REAL
@ATTRIBUTE stdy REAL
@ATTRIBUTE skewy REAL
@ATTRIBUTE miny REAL
@ATTRIBUTE maxy REAL
@ATTRIBUTE avgy REAL
@ATTRIBUTE varz REAL
@ATTRIBUTE stdz REAL
@ATTRIBUTE skewz REAL
@ATTRIBUTE minz REAL
@ATTRIBUTE maxz REAL
@ATTRIBUTE avgz REAL
@ATTRIBUTE class {1,2,3,4}

@DATA
0.119672603,0.345937282,-0.153738903,-0.338623,0.775146,0.226944,0.016667603,0.129103072,-0.30268711,-0.583984,-0.204346,-0.394332938,0.025903296,0.16094501,0.73014349,0.619141,1.106934,0.806686375,2
0.106793594,0.326792891,-0.022617575,-0.287109,0.847656,0.244179211,0.019097497,0.138193695,0.520494425,-0.601562,-0.156494,-0.436549211,0.02813444,0.167733241,-0.627802515,0.391113,1.097168,0.810752474,2
0.081582442,0.285626402,-0.161131441,-0.489014,0.725586,0.18797856,0.016899778,0.129999144,0.618770658,-0.648438,-0.172852,-0.49333016,0.011728185,0.108296747,0.352683248,0.588135,0.989746,0.7780468,2
0.096352265,0.310406612,-0.281129554,-0.249268,0.731934,0.269083722,0.012468011,0.111660248,0.264628158,-0.625244,-0.256348,-0.465115111,0.016045825,0.126672116,0.61044705,0.556885,1.102783,0.788343722,2
0.080245942,0.283277148,0.052478356,-0.24707,0.5896,0.150181357,0.007487422,0.086529892,-0.109340782,-0.602295,-0.340576,-0.4747315,0.00874933,0.093537854,0.33065138,0.658203,0.939941,0.795933214,2
0.116346326,0.341095772,-0.054308871,-0.36084,0.788574,0.236198882,0.019206299,0.138586793,0.865154577,-0.627441,-0.107178,-0.436796353,0.023738241,0.154072193,-0.731168578,0.39209,1.073242,0.809455471,2
0.097826278,0.312771927,-0.222482918,-0.279541,0.701416,0.247417158,0.014390224,0.119959258,0.221078884,-0.624756,-0.210693,-0.464548211,0.017843959,0.133581281,0.639877857,0.626953,1.07666,0.802477368,2
0.091475468,0.302449117,-0.105087274,-0.323975,0.818848,0.242345412,0.015976911,0.126399806,1.258975588,-0.62085,-0.121338,-0.486845235,0.023009918,0.151690203,0.141772042,0.52002,1.036377,0.769071824,2
0.080664652,0.284015231,-0.241988658,-0.179199,0.683594,0.256835947,0.011855692,0.108883845,0.072775244,-0.629395,-0.236084,-0.454975526,0.009727094,0.098626033,0.706327413,0.666992,1.012695,0.821070579,2
0.081049476,0.284691896,-0.006501741,-0.321045,0.720703,0.2084106,0.020218418,0.142191483,0.024135457,-0.711914,-0.212646,-0.4889159,0.011758938,0.108438638,0.938402394,0.655762,1.063965,0.7846191,2
0.092127237,0.30352469,-0.110797725,-0.336182,0.776611,0.24246825,0.022182789,0.148938877,0.132928885,-0.713379,-0.224121,-0.5094115,0.025501503,0.159691901,0.928065815,0.536865,1.17041,0.7581665,2
0.094893739,0.308048273,-0.502539529,-0.379883,0.680176,0.229302333,0.022379178,0.149596717,-0.214636589,-0.737061,-0.259521,-0.505805056,0.015420145,0.124177876,-0.146164829,0.469727,0.934814,0.754069,2
0.083531187,0.289017624,-0.331263552,-0.332031,0.691895,0.24014885,0.02396814,0.154816472,0.003841892,-0.707031,-0.271973,-0.5060182,0.020070134,0.1416691,0.499917852,0.511963,1.006836,0.7439332,2
0.084912691,0.291397823,0.018172379,-0.195557,0.721191,0.207117471,0.019302227,0.138932453,0.287412056,-0.675049,-0.159912,-0.470516412,0.014208496,0.119199395,0.040337365,0.554443,0.998779,0.774212941,2
0.08948706,0.299143879,-0.230802614,-0.255371,0.69751,0.2632785,0.015857712,0.125927408,0.286581865,-0.686035,-0.305664,-0.529473167,0.017250081,0.131339563,0.692415933,0.560303,1.021729,0.739746167,2
0.107863908,0.328426411,-0.170441986,-0.238281,0.717041,0.240631063,0.022031987,0.14843176,0.495709165,-0.700928,-0.193604,-0.482315063,0.017808911,0.133450032,-0.552895787,0.415283,0.989502,0.756942813,2
0.084668248,0.290978089,-0.14653597,-0.240479,0.661865,0.198294429,0.016365309,0.127926969,0.018918309,-0.657959,-0.311279,-0.495012429,0.0191092,0.138236029,0.687202008,0.626953,1.021729,0.788434786,2
0.094699622,0.307733037,-0.044297686,-0.262207,0.727295,0.215055333,0.018074916,0.134442984,0.02725645,-0.718994,-0.263916,-0.517903667,0.016773608,0.129512965,0.632256385,0.571289,1.002441,0.734602733,2
0.116702415,0.341617351,-0.183598355,-0.286621,0.675049,0.223007188,0.021651308,0.147143835,0.919559037,-0.661133,-0.150635,-0.493225125,0.012032985,0.109694963,0.623335864,0.603271,0.991211,0.756774813,2
0.105325577,0.324539022,-0.412415054,-0.350586,0.719482,0.253590235,0.015493465,0.124472749,0.611052908,-0.610352,-0.160156,-0.442942941,0.009205746,0.095946578,0.399035759,0.62085,1.012695,0.789163059,2
0.129942338,0.360475156,-0.343058247,-0.37915,0.776855,0.256562941,0.014150002,0.11895378,0.486188283,-0.623047,-0.193848,-0.460765118,0.017898336,0.133784664,0.280430842,0.481689,1.06665,0.761646941,2
0.071745194,0.267852934,-0.184587865,-0.286377,0.606445,0.177062938,0.009312459,0.096501081,0.435463643,-0.59668,-0.306152,-0.483169563,0.009469852,0.097313166,1.341364226,0.726074,1.08252,0.832229688,2
0.130506137,0.361256331,-0.363899617,-0.350098,0.699951,0.259212133,0.01211447,0.110065752,-0.136030935,-0.579102,-0.212646,-0.4031412,0.014047241,0.118521058,0.562847471,0.651611,1.009033,0.793798867,2
0.079560584,0.282064857,-0.720151133,-0.405518,0.859131,0.306495889,0.022541763,0.150139146,0.817847457,-0.648682,-0.176758,-0.516104296,0.016325188,0.127770058,2.24954954,0.586426,1.246094,0.745677852,2
0.106741441,0.326713087,0.125489295,-0.279053,0.702881,0.15623475,0.017223328,0.131237677,-0.324202723,-0.635986,-0.268799,-0.434066813,0.012552205,0.112036622,-0.099960706,0.609863,0.963623,0.80178825,2
0.103316355,0.321428615,0.030723735,-0.191162,0.803955,0.253173824,0.007048573,0.08395578,-0.12132987,-0.606689,-0.331299,-0.461641118,0.008057263,0.089762256,0.139757277,0.650635,0.935547,0.804328471,2
0.144853331,0.380596021,0.084809112,-0.349609,0.901367,0.191833625,0.025550615,0.159845596,-0.27474674,-0.672852,-0.141113,-0.4163055,0.013894339,0.117874251,-0.101577113,0.637451,0.996826,0.814453063,2
0.130013394,0.360573701,-0.031923316,-0.291992,0.852295,0.239272118,0.020342978,0.142628813,0.154619036,-0.664307,-0.187256,-0.443661,0.019348683,0.139099545,0.171821129,0.511719,1.051758,0.811365588,2
0.092482544,0.304109428,-0.755753952,-0.40918,0.662598,0.26628415,0.01357827,0.116525834,0.256317497,-0.60083,-0.24292,-0.4623778,0.00764914,0.08745936,0.910955845,0.695312,0.996582,0.7957032,2
0.119181236,0.345226355,-0.134729341,-0.220703,0.78418,0.243379529,0.007714457,0.087831984,-0.173056547,-0.564941,-0.29541,-0.422104706,0.00770183,0.087760073,-0.298945726,0.620605,0.953857,0.812313294,2
0.101212319,0.318138837,-0.241496711,-0.255127,0.670654,0.217116,0.010148323,0.100738885,-0.570505937,-0.613037,-0.282959,-0.408766615,0.011870351,0.108951142,0.656332754,0.665039,1.081787,0.828369077,2
0.100893335,0.317637111,-0.193139727,-0.349121,0.7771,0.219098714,0.026075744,0.161479856,0.336594426,-0.632568,-0.125244,-0.430478048,0.00902851,0.095018473,0.368647264,0.689697,0.981201,0.814929857,2
0.119106681,0.345118358,-0.280011166,-0.348633,0.7146,0.215621813,0.01242774,0.111479775,-0.22071215,-0.590332,-0.20459,-0.40620425,0.010186238,0.100926894,0.559274087,0.666748,1.013916,0.815658563,2
0.107361699,0.327660951,-0.31682167,-0.408691,0.61499,0.187223267,0.013984612,0.11825655,0.522962029,-0.536865,-0.121582,-0.389160267,0.01115265,0.105606106,-0.21690117,0.612793,1.00293,0.839306733,2
0.130587101,0.361368373,-0.356796279,-0.433594,0.807861,0.246266,0.014764955,0.121511132,-0.036369275,-0.600342,-0.17749,-0.400778412,0.014170003,0.11903782,0.231931755,0.642822,1.02124,0.823342706,2
0.113587314,0.337027172,-0.149272142,-0.414307,0.655518,0.183192714,0.010342344,0.101697315,0.189136877,-0.587402,-0.25293,-0.434273929,0.0089743,0.094732781,-0.401961531,0.56543,0.980225,0.797886429,2
0.104191687,0.322787371,-0.434606965,-0.40918,0.751953,0.25548105,0.039612622,0.199029198,0.402072042,-0.680176,-0.043457,-0.43616945,0.020334348,0.142598556,0.36523637,0.543213,1.063965,0.79635,2
0.106414239,0.326211955,-0.45376997,-0.237305,0.804932,0.340074333,0.006392213,0.079951316,0.336132993,-0.633789,-0.338379,-0.494940889,0.011348219,0.106528021,0.409089849,0.489746,0.996826,0.720269,2
0.134553692,0.366815611,-0.348886322,-0.325439,0.771973,0.256864765,0.010592833,0.10292149,0.003774267,-0.60083,-0.236328,-0.444235471,0.009631256,0.098138963,0.32382429,0.672852,0.96167,0.794189529,2
0.098814376,0.314347541,-0.589687581,-0.384033,0.841064,0.2976685,0.021717913,0.147369986,0.68126345,-0.641357,-0.084229,-0.470418333,0.022749169,0.150828278,0.933670575,0.44751,1.179932,0.753987625,2
0.126503962,0.355673955,-0.109140845,-0.275635,0.883057,0.2627768,0.012643376,0.112442769,0.076153127,-0.553711,-0.191406,-0.387385933,0.012969136,0.113882115,-0.118264481,0.555176,1.008789,0.793945333,2
0.11387485,0.337453478,-0.508368731,-0.324219,0.702393,0.280594579,0.008443585,0.091888981,0.574103924,-0.562988,-0.263184,-0.450233789,0.013809387,0.117513347,0.450672789,0.555908,1.049561,0.785708789,2
0.102565249,0.320258098,-0.430626401,-0.281006,0.75,0.277773905,0.010559567,0.102759753,0.311295157,-0.637207,-0.26709,-0.472702762,0.013005505,0.114041682,1.098165306,0.597168,1.053955,0.772251714,2
0.111090263,0.33330206,-0.353073875,-0.388672,0.711182,0.216715467,0.006289973,0.07930935,0.294133906,-0.598633,-0.340088,-0.4779134,0.012772556,0.113015735,-0.676935571,0.507324,0.936035,0.7851888,2
0.145038617,0.380839359,-0.436256939,-0.37793,0.80542,0.270033167,0.023816302,0.154325311,-0.373967492,-0.626953,-0.138184,-0.372992556,0.026439048,0.162600885,0.315825951,0.546143,1.110352,0.805528444,2
0.115762022,0.340238184,-0.371506954,-0.240967,0.792725,0.310374529,0.009696579,0.098471208,0.899122637,-0.563477,-0.139404,-0.413100235,0.010378692,0.101875864,0.28287649,0.602539,0.966309,0.764016647,2
0.148638661,0.385536848,-0.5041559,-0.402832,0.905762,0.334662556,0.013898852,0.117893394,0.594587064,-0.567871,-0.12207,-0.405151167,0.019522459,0.139722794,0.422496404,0.526123,1.070557,0.764689167,2
0.120131405,0.346599776,-0.242672756,-0.341064,0.710205,0.200878867,0.00988969,0.099446919,0.21646342,-0.550781,-0.263184,-0.420817133,0.005421397,0.073630139,0.904325186,0.698242,0.963135,0.795442733,2
0.127752607,0.357424967,-0.524775252,-0.419434,0.822754,0.275776053,0.01735533,0.131739631,0.807685303,-0.571533,-0.062744,-0.410875842,0.015609436,0.124937729,-0.994755202,0.411865,1.034912,0.800472842,2
0.097210545,0.311786056,-0.099106563,-0.254395,0.904297,0.258005211,0.016467622,0.128326231,0.47748778,-0.654053,-0.209961,-0.464728158,0.015827723,0.12580828,1.130250694,0.571289,1.110596,0.768040684,2
0.149780884,0.387015354,-0.368937501,-0.50708,0.665283,0.201754,0.016511742,0.128498022,-0.035421912,-0.564697,-0.166504,-0.362774231,0.014671156,0.121124548,0.314093479,0.609131,0.995361,0.800199,2
0.105434538,0.32470685,-0.598145284,-0.39917,0.826416,0.2737705,0.01637192,0.127952804,0.610289571,-0.577637,-0.117676,-0.427246091,0.008724509,0.093405081,0.062035857,0.561768,1.011963,0.801913227,2
0.130658564,0.361467238,-0.317293886,-0.221191,0.781006,0.297012375,0.022401752,0.149672149,0.647463452,-0.597168,-0.112061,-0.422531188,0.013605977,0.11664466,0.636426706,0.513672,1.009521,0.74603275,2
0.138283106,0.371864365,-0.155878717,-0.283203,0.971191,0.301958882,0.014172431,0.119048022,0.057304895,-0.595703,-0.185059,-0.403104882,0.021688512,0.147270202,0.834744444,0.554932,1.142822,0.782686235,2
0.095410754,0.308886313,-0.694179191,-0.413086,0.769531,0.293457042,0.030609249,0.174954992,0.463027106,-0.625244,-0.109619,-0.436319917,0.011908449,0.109125841,1.178738144,0.665771,1.061279,0.769266792,2
0.127623122,0.357243786,-0.492991127,-0.494629,0.780273,0.276585684,0.014852111,0.121869239,0.042585095,-0.603516,-0.282959,-0.457005632,0.014108163,0.11877779,0.644707943,0.597656,0.993164,0.772165421,2
0.1081248,0.328823358,-0.577973516,-0.379639,0.911133,0.341582,0.021373745,0.146197622,0.462126469,-0.653564,-0.08667,-0.4124414,0.013496273,0.116173461,0.117903174,0.469238,1.016602,0.77018556,2
0.138805123,0.372565596,-0.646471457,-0.520752,0.818848,0.293646889,0.027724829,0.166507744,0.688864103,-0.641846,0.013184,-0.417127889,0.028273599,0.168147552,0.484412408,0.497559,1.055908,0.750013556,2
0.14294036,0.378074543,-0.186880391,-0.37793,0.93335,0.272293063,0.030713816,0.175253576,0.262370641,-0.666992,-0.123535,-0.416503875,0.019766696,0.140594083,0.555522445,0.54126,1.032227,0.764633188,2
0.090886468,0.301473826,-0.890938147,-0.407715,0.836182,0.33855468,0.020603276,0.143538412,0.720613842,-0.654053,-0.16748,-0.50743176,0.021180076,0.145533761,0.817691333,0.444336,1.036621,0.71606448,2
0.10962223,0.331092479,-0.26075349,-0.29541,0.702637,0.253011133,0.017075362,0.13067273,0.204285934,-0.648438,-0.241943,-0.477018267,0.024818606,0.157539221,0.597822435,0.57959,1.043457,0.7593588,2
0.127807115,0.35750121,-0.277370222,-0.344482,0.913574,0.278966588,0.031383989,0.177155268,1.005803844,-0.708008,0.000977,-0.477294941,0.023238336,0.152441253,0.235038299,0.5,0.994629,0.737175412,2
0.132583428,0.364120074,-0.350688406,-0.456543,0.949463,0.297522,0.018052169,0.13435836,0.204209973,-0.6521,-0.203613,-0.46951905,0.018145157,0.134703962,-0.176735468,0.457275,0.970215,0.7477661,2
0.1411828,0.375742997,-0.291012351,-0.464111,0.859619,0.249612412,0.023303745,0.152655641,0.737199033,-0.672363,-0.060059,-0.463450706,0.020587977,0.14348511,1.161700266,0.572021,1.118652,0.780876588,2
0.122096418,0.349422978,-0.75884989,-0.496094,0.757568,0.283190211,0.017869279,0.133676024,0.08644435,-0.675781,-0.208496,-0.467490789,0.014922737,0.122158657,0.636294142,0.568604,1.051514,0.761744421,2
0.108709676,0.329711504,-0.663398675,-0.302979,0.874512,0.320179364,0.012791665,0.113100243,0.657293893,-0.623291,-0.239258,-0.471968273,0.013482427,0.116113852,1.684895943,0.618164,1.105469,0.763927091,2
0.107934829,0.328534366,-0.521558686,-0.433594,0.83667,0.285181947,0.025243075,0.158880694,0.720037486,-0.653809,-0.039307,-0.449077421,0.019158086,0.138412739,0.218239695,0.440918,1.067139,0.753418,2
0.114668112,0.338626803,-0.326692673,-0.422363,0.843994,0.261911474,0.014668723,0.121114505,0.373875586,-0.644287,-0.197266,-0.467580684,0.014808951,0.121692035,0.224250443,0.523438,1.003662,0.771317368,2
0.140035383,0.374213019,0.005356197,-0.302979,0.974365,0.300821889,0.016315586,0.127732477,0.520743255,-0.654053,-0.210938,-0.474473778,0.018122137,0.134618488,0.014901371,0.483643,1.053467,0.761881611,2
0.097087631,0.311588881,-0.379690651,-0.345215,0.822266,0.256374722,0.018805559,0.137133363,0.19866231,-0.63916,-0.241699,-0.466851056,0.016461654,0.128302978,0.257742411,0.487549,1.057861,0.771213111,2
0.137713279,0.371097398,-0.486878014,-0.374512,0.857178,0.304083526,0.02540813,0.159399277,0.606838027,-0.684326,-0.054932,-0.474236842,0.019439541,0.139425756,0.243087749,0.44873,0.970703,0.743420947,2
0.125509851,0.354273696,-0.399349485,-0.310791,0.881104,0.316338389,0.015027899,0.12258833,-0.378787406,-0.813965,-0.381592,-0.553778833,0.029199944,0.170879911,0.320150999,0.472656,1.022949,0.701660167,2
0.090508066,0.300845584,-0.574331445,-0.263184,0.884277,0.29599,0.032968043,0.18157104,0.548392302,-0.807861,-0.194824,-0.591074583,0.024017461,0.154975679,0.647983755,0.387939,0.967529,0.650116,2
0.147513315,0.384074622,-0.298244674,-0.287842,0.772949,0.290527313,0.030971064,0.175985976,0.337664806,-0.79126,-0.085449,-0.467849688,0.024159504,0.155433277,0.327713137,0.507324,0.993652,0.725997875,2
0.12313768,0.350909789,-0.768675416,-0.42041,0.796143,0.327135632,0.020216326,0.142184128,0.525665566,-0.738525,-0.242188,-0.557205947,0.019571214,0.139897155,0.744181489,0.443359,0.962402,0.676577895,2
0.113349377,0.336673992,-0.073757129,-0.292236,0.932617,0.265179824,0.030461725,0.174532877,1.09123662,-0.783203,-0.05542,-0.550235529,0.017782114,0.133349592,0.588404868,0.50293,1.026611,0.707074353,2
0.131130903,0.362120012,-0.438052986,-0.362793,0.856445,0.283404235,0.026250182,0.16201908,0.083041322,-0.779297,-0.229004,-0.546946706,0.026199531,0.161862692,0.856139753,0.489014,1.050293,0.680735824,2
0.123826897,0.351890461,-0.517319882,-0.416992,0.897217,0.3114502,0.010215633,0.101072415,0.735073741,-0.737061,-0.377686,-0.59084485,0.012037767,0.109716757,1.033535059,0.512695,0.943604,0.66445315,2
0.105081811,0.324163247,-0.53925878,-0.352051,0.728271,0.262288389,0.013500146,0.116190127,0.200020986,-0.658691,-0.274658,-0.506523944,0.021667881,0.147200141,0.13694995,0.423584,0.982666,0.726874556,2
0.125148824,0.353763798,-0.501141452,-0.437012,0.837158,0.273039053,0.024234814,0.155675347,0.445666427,-0.881592,-0.211914,-0.562782684,0.012067214,0.10985087,0.636093989,0.497314,0.927002,0.679751789,2
0.144875986,0.380625782,-0.249994108,-0.390869,1.042725,0.2829835,0.010894949,0.104378871,0.647422533,-0.63623,-0.298828,-0.5291139,0.018134651,0.13466496,0.731118042,0.497314,0.981689,0.71137695,2
0.150189029,0.387542293,-0.467784257,-0.326172,0.901611,0.295301667,0.037571814,0.193834501,0.791138885,-0.75293,-0.009766,-0.491957,0.034675849,0.186214523,0.599981461,0.351562,1.070557,0.690985722,2
0.180836983,0.425249319,-0.232833841,-0.333008,0.942383,0.311962933,0.009217188,0.096006188,-0.136447122,-0.664551,-0.340576,-0.506510467,0.027122201,0.164688192,0.439501363,0.435059,0.955811,0.67111,2
0.012437603,0.111524003,1.047154625,-0.048828,0.402832,0.131689467,0.075267176,0.274348639,-1.262875837,-1.124268,-0.063477,-0.395979933,0.528663135,0.727092247,-0.991991522,-0.867676,1.036865,0.480550067,3
0.002719191,0.05214586,2.421229185,0.050049,0.274414,0.101507045,0.059601987,0.244135181,-1.232103823,-1.013916,0.06665,-0.356545227,0.321888407,0.567352101,-1.576113799,-0.660156,1.043213,0.671531045,3
0.000745752,0.027308458,0.328630885,0.016357,0.108398,0.0548095,0.211234226,0.459602247,-0.894880183,-1.490723,0.083984,-0.455886813,0.31704281,0.563065546,-0.874759943,-0.355225,1.036133,0.603424125,3
0.005451372,0.073833404,0.277524885,0.029297,0.300781,0.167835636,0.096071708,0.309954365,-0.917585187,-0.941895,-0.125,-0.420010727,0.336081051,0.579724979,-1.092904016,-0.470215,1.009033,0.600519364,3
0.00667547,0.081703547,0.746504025,0.052979,0.375732,0.181137063,0.234143497,0.483883764,-1.116951339,-1.712402,0.151123,-0.443740813,0.463431352,0.680757924,-0.868101472,-0.735107,1.087402,0.503585813,3
0.013796851,0.117459997,1.850822686,0.087646,0.553711,0.214782667,0.458651788,0.677238354,-1.350406311,-2.372559,0.057617,-0.593994167,0.609216002,0.780522903,-0.583559222,-1.169189,1.000244,0.322876,3
0.006335149,0.079593648,0.217127635,0.090088,0.349854,0.216674857,0.277646778,0.526921985,-0.721844675,-1.541016,0.319336,-0.455339857,0.513996015,0.716935154,-0.59699558,-0.587891,1.034668,0.437901,3
0.001244516,0.035277692,-0.8737787,0.137939,0.291504,0.232252769,0.154525139,0.393096858,-1.282132551,-1.296875,0.001221,-0.395695538,0.25640275,0.506362271,-1.213491506,-0.33374,0.990234,0.646071231,3
0.005406005,0.073525543,0.088658855,0.09375,0.313721,0.202486462,0.098497701,0.313843434,-0.30560623,-1.13208,-0.196533,-0.542630692,0.488822119,0.69915815,-0.276112232,-0.734375,0.996826,0.246093846,3
0.003319563,0.057615645,0.514461753,0.119629,0.313721,0.2056153,0.10785304,0.328409866,-0.402502057,-1.015137,-0.245605,-0.5471191,0.459907459,0.678164773,-0.126953773,-0.562012,0.952148,0.2642334,3
0.003376245,0.05810546,0.492350398,0.163086,0.327148,0.238199778,0.102851264,0.320704325,-0.624550116,-1.05127,-0.04541,-0.466417222,0.45771181,0.676544019,-0.774788551,-0.629639,0.96875,0.449869778,3
0.003949276,0.062843263,0.253925119,0.074951,0.284912,0.185825857,0.08661237,0.294299797,-0.445005096,-0.963135,-0.11377,-0.457746357,0.490136671,0.700097615,-0.723999943,-0.760498,0.98877,0.413888071,3
0.009046722,0.09511426,-0.475748607,0.036377,0.363525,0.2386229,0.122288562,0.349697816,-0.492212355,-1.14209,-0.097412,-0.4950928,0.424022867,0.651170383,-0.097308749,-0.569824,0.958984,0.2557618,3
0.00167789,0.040962052,-0.163063954,0.133789,0.273926,0.208062,0.149565033,0.386736386,-0.201028104,-1.357422,-0.197021,-0.665798667,0.517783437,0.719571704,0.13760636,-0.729492,0.992676,0.122667222,3
0.001076625,0.032811968,0.803923859,0.166504,0.267822,0.202163625,0.115850726,0.340368515,-1.200922021,-1.31543,0.023438,-0.445037938,0.413950339,0.643389726,-1.089629242,-0.653564,0.994385,0.535430938,3
0.001223975,0.03498536,0.601311336,0.130127,0.240723,0.177133385,0.111799582,0.334364445,-0.690146029,-1.044678,-0.040039,-0.444993231,0.417839348,0.646404941,-0.638295342,-0.564941,1.040039,0.457763538,3
0.002467798,0.049676931,0.160762164,0.114258,0.293457,0.204145909,0.144148976,0.379669562,-0.209041658,-1.22583,0.003906,-0.586447909,0.516008348,0.718337211,-0.213004169,-0.613037,0.991699,0.278875091,3
0.002759078,0.052526928,0.342981828,0.129639,0.300537,0.2119873,0.160089801,0.400112235,0.024258183,-1.154053,0.225342,-0.4865722,0.466696991,0.683152246,-0.389579421,-0.589355,0.931641,0.3026367,3
0.001211347,0.034804404,0.208171681,0.151123,0.280029,0.212576714,0.104331996,0.323004637,-0.268365863,-1.074707,0.048828,-0.5137765,0.484082125,0.695760106,-0.590349989,-0.63501,0.931641,0.366176,3
0.00655097,0.080938063,1.090130663,0.117432,0.450439,0.225471118,0.050270339,0.224210479,-1.690807029,-1.259521,-0.275879,-0.569795529,0.508749916,0.713267072,-0.895886772,-0.939697,0.931396,0.372185235,3
0.002561683,0.050613073,-0.303981161,0.123291,0.292969,0.224165455,0.061192381,0.247370938,-0.134738671,-0.86499,-0.254883,-0.554110364,0.431820831,0.657130756,-0.33313155,-0.576416,0.964844,0.326016545,3
0.009025205,0.095001081,0.432298605,0.0354,0.441162,0.224260571,0.057429158,0.239643815,-0.496316212,-0.962402,-0.277588,-0.571079714,0.330084867,0.574530127,-0.880514123,-0.556152,0.918945,0.4680525,3
0.002535921,0.050357928,-0.174901445,0.107666,0.309326,0.213556545,0.071632694,0.267642847,-0.595810355,-1.165283,-0.270264,-0.599542818,0.455484162,0.674895668,-0.500998628,-0.720703,0.913574,0.283846727,3
0.006167023,0.078530393,-0.342637152,0.080078,0.35376,0.242764636,0.087335174,0.295525252,-0.104294036,-1.110596,0.03125,-0.541037818,0.492032694,0.701450422,-0.542189286,-0.708008,0.873047,0.266335273,3
0.002258393,0.047522548,0.777255553,0.167236,0.314697,0.228201714,0.084552617,0.290779326,-1.137280077,-1.147949,-0.215332,-0.539498571,0.402774913,0.634645502,-0.896449024,-0.667969,0.946533,0.437587071,3
0.001139889,0.033762235,-0.227293901,0.131592,0.258057,0.202657083,0.049940605,0.223473947,-0.288580267,-1.073486,-0.242432,-0.61733,0.465503054,0.682277842,-0.429179403,-0.733887,0.933105,0.25954175,3
0.004080836,0.063881421,0.514685251,0.128418,0.345947,0.218128455,0.104907651,0.323894507,-0.45595493,-1.179199,-0.121582,-0.574773636,0.535404546,0.731713432,-0.247994953,-0.712646,0.958008,0.214200273,3
0.003039462,0.055131317,0.827854753,0.132568,0.308838,0.203924,0.044344245,0.210580732,-0.080954439,-0.916992,-0.280518,-0.568070818,0.514612184,0.71736475,-0.203107645,-0.746826,0.922363,0.182217818,3
0.003196183,0.056534792,-0.662134635,0.079346,0.302734,0.21472175,0.048633682,0.220530455,0.338352055,-0.885986,-0.14502,-0.556477833,0.508689717,0.713224871,-0.642790125,-0.838623,0.891113,0.26997875,3
0.001773764,0.04211608,-0.775274878,0.050293,0.194336,0.141319923,0.0437716,0.209216634,-0.511703131,-1.009766,-0.351562,-0.605074538,0.370757913,0.608898935,-0.600726356,-0.594238,0.88623,0.340951692,3
0.003944605,0.062806087,0.130382936,0.077148,0.265381,0.171346083,0.066270733,0.257431026,-0.252767546,-0.925049,-0.127686,-0.49985775,0.621035099,0.788057802,-0.289416832,-0.875,1.036377,0.191650417,3
0.002533475,0.05033364,0.099338662,0.035889,0.220215,0.134765571,0.067097679,0.259032198,-0.715698604,-1.061035,-0.162842,-0.523280571,0.521344695,0.722042032,-0.685319416,-0.812256,0.930176,0.355660429,3
0.001830041,0.042778983,0.783691954,0.078857,0.226074,0.131680636,0.075213441,0.27425069,-0.037238869,-0.998535,-0.263184,-0.636852,0.461580875,0.679397435,-0.229448643,-0.613037,0.910645,0.256836,3
0.004588608,0.067739265,0.762755223,0.023926,0.275146,0.123065692,0.062199008,0.24939729,-1.081849283,-1.1521,-0.299805,-0.550781231,0.509402194,0.713724172,-0.646086062,-0.8125,0.927979,0.319091846,3
0.003817098,0.061782671,0.362837057,0.004883,0.207764,0.106295231,0.064956656,0.254865958,-0.642293164,-1.09082,-0.2854,-0.570124615,0.485336064,0.696660652,-0.55853974,-0.734863,0.967041,0.342003462,3
0.003824003,0.061838525,0.343355058,0.066162,0.258789,0.153808545,0.046798955,0.216330662,-0.520467601,-1.028076,-0.37793,-0.617032,0.490525086,0.700374961,-0.453332778,-0.723145,0.884033,0.241787818,3
0.009675845,0.098365875,0.520023373,-0.05957,0.281006,0.102524706,0.063174666,0.25134571,-0.306729677,-1.091309,0.016846,-0.495016706,0.468645041,0.684576541,-1.051047615,-0.82959,0.979492,0.465820235,3
0.002688025,0.051846166,0.975417288,0.074707,0.256348,0.1369631,0.052196491,0.228465513,-0.075307307,-0.933105,-0.19043,-0.5463378,0.617267528,0.78566375,-0.27628646,-0.784668,1.006104,0.1943361,3
0.003223824,0.05677873,0.249755108,0.084229,0.212646,0.140109556,0.067085631,0.259008941,0.032042353,-0.966309,-0.279053,-0.612115,0.590971081,0.768746435,0.014710807,-0.835693,0.977539,0.080159556,3
0.004642214,0.068133796,0.710419248,0.018799,0.263428,0.129703733,0.051399923,0.226715511,-0.653073168,-1.04541,-0.217773,-0.562190733,0.461212138,0.67912601,-0.793216088,-0.711426,0.904053,0.397933,3
0.004090112,0.063953981,-1.471108425,-0.029297,0.221436,0.1359619,0.099330559,0.315167509,0.164226098,-1.043213,-0.016602,-0.596582,0.402107718,0.63411964,-0.466202426,-0.655273,0.890625,0.3084962,3
0.007269799,0.085263118,-0.362837191,-0.006836,0.287598,0.1685792,0.030152432,0.173644557,0.841065055,-0.680664,-0.111084,-0.4665039,0.635615716,0.797255114,-0.444774385,-0.956787,0.956787,0.1687012,3
